Store,Analyst,Type,Title,Link,Published,Summary
Pet Planet,Vishwas Shah,Closing,Why Pet Planet enters administration in Livingston - westminsterpimliconews.co.uk,https://news.google.com/rss/articles/CBMikgFBVV95cUxPMWtCNDNEdXlIa2t4TFZPdE12NVAxdGtuSkZVbnV0Y2twWVo0dF83N0ZTQ2pPcnJCaTJBSkhYN1NPaThIV3ZXTEZlclQ2X3JQNHVrMUZTZEROQ01URkdPWk45WEdxb2NCTXl0LWQ5ekhqYl9ibGt2Unh0QWZMLS1aZ0I0U3hNRGFYSXJZZlMxSUhZUQ?oc=5,"Sat, 11 Apr 2026 19:17:57 GMT",Why Pet Planet enters administration in Livingston westminsterpimliconews.co.uk
Pet Planet,Vishwas Shah,Closing,Scottish pet shop launched in 1999 collapses into administration - Daily Record,https://news.google.com/rss/articles/CBMihwFBVV95cUxNeFpqRDl5RGZMaXE1dVNWLTNWX3RDU3FwRU9qNVJhRklIMkFBel9jbVBJT1poM3dQWFQ4U3NkbjlQZWZMenV3dDJoa0dDbklLdGVfTGdEQnh6RkcxUmI4X2lwM3dmS3E3eHFfclhEZGlnV0Yta01jd0tZVmlSY2pPZHh2QmdTNzjSAYwBQVVfeXFMUHJhbVhkYVpGV1FpNXlGNUt0cWdiQTNrNW8wZHlMelRaOVFQejQ5Mm05dU9DZjRuRTNCNWVhd0lwckdVaUhVQzRFMy1sZFk1X1hGZlhiNjFjNVBDNWNRVkk3cFFPY0lQcDJ5eEs3RHB2ZW8zcndlVGdZamcwVHhzV3JJNzJSaEV4WUVWSG8?oc=5,"Fri, 10 Apr 2026 17:39:00 GMT",Scottish pet shop launched in 1999 collapses into administration Daily Record
Pet Planet,Vishwas Shah,Closing,UK pet shop collapses into administration - in business for 27 years - Daily Express,https://news.google.com/rss/articles/CBMihAFBVV95cUxQbFN3cGxjWUJwZlNMYUtOTE1UUFFTZEpxOTAwNlNvbEd5eDRTLVgxRUVEdTZSN0N1NDRObHo5Si1TY1Zya0hNRDhfMTJtUHIyM2pGcHNMRXJOOWJTcG5yTHZXcTlMSkdUY1NXMWZPODEzX1pqWTdEclZjTVJWNXdSTkw5Y1_SAYoBQVVfeXFMUGVfbndqX3h5UGVsSy1sdG04RmxjQjBMOXJhdmtOYzZxNG13OXV6aGhSaHEtWm85U0xSVDNQdWNPYWhUOG9RbVZxUk8zbTJ0ZnZCLVZVVG9la0RjWXJoSVhpakk3UW51VENFbW1rV0VHZzNwVHRzOHoxajY0cXd0bS1FdmFWN0M1UjlB?oc=5,"Fri, 10 Apr 2026 07:59:00 GMT",UK pet shop collapses into administration - in business for 27 years Daily Express
Sheetz,Ankit Rawat,Opening,Culpeper gets a break on gas at festive Sheetz grand opening - Culpeper Star-Exponent,https://news.google.com/rss/articles/CBMimgFBVV95cUxNNEdnNmE3ellDUllBWjc3ZXdoMnliaFlCM1ktZ0VzQW02YlYyTWU2ZUc5Ukt5SmZST0RBT0NrSzJzRzJpTmE0UTJKZGRsTHJkOXBxeFNxWlpXaUtDUlJ6a3M1SnFUd25LRnZicGZ5b1F2V2ZWc0JwSHVIWnJqME5LVHo1UklQWDctYk4ybzZ5dnB4S2lkXzlDV0RR?oc=5,"Sat, 11 Apr 2026 10:00:00 GMT",Culpeper gets a break on gas at festive Sheetz grand opening Culpeper Star-Exponent
FIELDS,Harsimranjeet Singh Ghelani,Closing,Fields reopen in NYC park after closing for temporary migrant housing - PIX11,https://news.google.com/rss/articles/CBMipgFBVV95cUxOR1FCZW1UXzhacUZVRWpwSHEzQmJVWTFTYzNjcTl5WDNobG5EQ2pCdTNSbVZMXzhMa2JlbDU4WHpBLUFCM1JqblktU0ppLTl6NVNGM2JmOEI0VlJ4ek50WEtlZzZCa1lpWExMNy1oU0JXdk1POEpzTDFKX0VFQnlEZzd6cUM0WXRFTWgzblVfeVFhRjYtdHVpYkxUT0pISW56WEZocTln?oc=5,"Sat, 11 Apr 2026 05:06:01 GMT",Fields reopen in NYC park after closing for temporary migrant housing PIX11
FIELDS,Harsimranjeet Singh Ghelani,Closing,Fields reopen in NYC park after closing for temporary migrant housing - PIX11,https://news.google.com/rss/articles/CBMipwFBVV95cUxPWlRhTGg3U0ljeTgzQmNfVmtLbDd5bThTNlo2ZUVYd2tCdHBHZ2JLaTBfQjZ6N3FpVjlYbTU4LXJFZ01CaHdEeVAtRTlNOGhmZ09id1RfTEJWMzNYMEFELXV1Z1dDVDhWbms5dDVmbUhrZzlzUEs3Rm5uN3BxQTVhSTVGcVBoajNxa3lOTFdPcGEtVXEzSm9hX0RibUZEdFF0QTBEM3AzZ9IBrAFBVV95cUxNM1M3QloxNk9ma0hscEpIenUtdVFMTHRzZWpHcU1jYTVnb1c4YXNwVGlqZzZoYjZwZjZVSXhsMXFEckJSS3JwdXhxSHh2bzd6YzhOQXVLVWpOMGstQkE3Q2k3RngxektlUFA5QlQ3cmhXOEhYTFg3SlBWd1FHY1ktVnJ1WUN3bTlhd3dKQllOdVBiMVRCT0FWSndiYUl4a3cxX252UjJtcGthdEJ4?oc=5,"Fri, 10 Apr 2026 22:03:52 GMT",Fields reopen in NYC park after closing for temporary migrant housing PIX11
Macy's,Harsimranjeet Singh Ghelani,Closing,"More than 1,500 stores are set to close across the US in 2026. Here's the list. - Business Insider",https://news.google.com/rss/articles/CBMia0FVX3lxTE9SUTdiM1JqclMzakxVV3hnTHU3N0ZOdHQ2UFhvc0RMS0kwM1FQQnFKd3RUb3ctOWpLSHRyc2o4d3pDX2lVQUdRcEJ3bzhKNWZzT1VuNEY0MGk2XzVXLTVHanRNMHBRRWM5aVVN?oc=5,"Fri, 10 Apr 2026 15:38:00 GMT","More than 1,500 stores are set to close across the US in 2026. Here's the list. Business Insider"
Neiman marcus,Harsimranjeet Singh Ghelani,Closing,"More than 1,500 stores are set to close across the US in 2026. Here's the list. - Business Insider",https://news.google.com/rss/articles/CBMia0FVX3lxTE9SUTdiM1JqclMzakxVV3hnTHU3N0ZOdHQ2UFhvc0RMS0kwM1FQQnFKd3RUb3ctOWpLSHRyc2o4d3pDX2lVQUdRcEJ3bzhKNWZzT1VuNEY0MGk2XzVXLTVHanRNMHBRRWM5aVVN?oc=5,"Fri, 10 Apr 2026 15:38:00 GMT","More than 1,500 stores are set to close across the US in 2026. Here's the list. Business Insider"
Saks Fifth Avenue,Harsimranjeet Singh Ghelani,Closing,Saks Fifth Avenue in Bala Cynwyd is closing - MSN,https://news.google.com/rss/articles/CBMitAJBVV95cUxPUW9aczUyZzQtWGtyWmMxVURRMWZIMG1GMF9fbVVDeFB0NVF5Ty1xOF8yWllwZmo1ci1hZEV0cEpOWFBCR0doWXNFQmd5VFlfamM2RWp0TVJJZ3Y5WnRhNHJ1bG9oWjhzS1hZSEhjd3VaZnYtOUZoZ01ORzFkUlpnWG1HWk03MWxLRHFEaTJLZjlMeDFMQjRRVU1zVjh5WmtqMEVRdnB5VURCUHZPNGJzOWpuMldlZ25tQUFPZ2RwbkdhbmxOMHdFaTYwMFNqZzA2bjlvRWJTOWUxX21YdjRnTnZ1aXFFbTR4TWhKZ2I0VG9RM2dRYTdoMnAxeVBKMnZQMVFwM3M3alZOMUFTVkRuVEFLZlpXQTI4eDhFNzlUMUQzMmVjNHh5T1FtQnFFdTg0aDNXNQ?oc=5,"Sat, 11 Apr 2026 03:13:04 GMT",Saks Fifth Avenue in Bala Cynwyd is closing MSN
Saks Fifth Avenue,Harsimranjeet Singh Ghelani,Closing,"More than 1,500 stores are set to close across the US in 2026. Here's the list. - Business Insider",https://news.google.com/rss/articles/CBMia0FVX3lxTE9SUTdiM1JqclMzakxVV3hnTHU3N0ZOdHQ2UFhvc0RMS0kwM1FQQnFKd3RUb3ctOWpLSHRyc2o4d3pDX2lVQUdRcEJ3bzhKNWZzT1VuNEY0MGk2XzVXLTVHanRNMHBRRWM5aVVN?oc=5,"Fri, 10 Apr 2026 15:38:00 GMT","More than 1,500 stores are set to close across the US in 2026. Here's the list. Business Insider"
Ingles Markets,Harsimranjeet Singh Ghelani,Opening,Summer Road Responds to Ingles Markets’ Error-Filled and Deliberately Misleading Presentations - Stock Titan,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQcGFLYjktbU55b0tMWXNnM0FDZUpDcU45NnBLQnhEY0pyRzhzOEJqUi1keU5EdEFUZUlsZkdLb0I1N0pVV1FkdlM0TE5oMXZEZFFKRTlURXlQWmtqclhjNmJUVnZVa2VfckR0bWpSbGNUelZVSWt5YkNlay1NeE50VUg4a2ttMmhfMTZsNnhELW1sN0U2R3M2VzNwTl9SY3dSRTlEZnBkZ2ExdWhsZ0dFUExCdEZUaDN2THAzSkExQmhCZw?oc=5,"Fri, 10 Apr 2026 17:45:00 GMT",Summer Road Responds to Ingles Markets’ Error-Filled and Deliberately Misleading Presentations Stock Titan
Albertsons,Kabeer Pandya,Closing,"Albertsons joins the list, closing dozens of stores across the US - MSN",https://news.google.com/rss/articles/CBMiugFBVV95cUxPN1ljWF9RMFgwbkx0WWpjZVV3VlpCLXIxbHlTSFNiV3hzV3p6d0cxNXhGRWNKZ2tvQk5CaGhfdmN0elRGNmF0NjdzMUxENkN1VjlFM3dlcHVPcGpob1hDaEZPQ2psTTJyS3lzTXlyaGNiZzduNE1GZ092Q1doMnRQS3BieHo3cDBsZ09JQUpxMzhSODZzLU1VMnhsS1RRNy1vY0s0SjdIWXFPVVNvQ2VIZ2pGQU11VS1UZUE?oc=5,"Fri, 10 Apr 2026 21:21:23 GMT","Albertsons joins the list, closing dozens of stores across the US MSN"
Albertsons,Kabeer Pandya,Closing,Why is Albertsons closing two stores in Texas and firing over 100 employees? - MSN,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQQUkyVDI1cDZzcl9hSUx2V0FxZV9QSkEyenBBMUVRYU1TaUo3SFBqM1BIcmRTLWFsMW1DTU84ODl6eXkzOXF1LWVINkhWazBvaERzck0yN0pyQ2pRM3hlRmVqQ0pKNExTVFAyM0lZSVBtX3hDcWxfcER5TF9MTWExTXJJekNVUFVkWHpxSjRMbnRSUHhrMHJkRTJwMElqTFJfSE5PclBfM3FsR2ltbk1lTm1lSHpYdXAtR1BNZURacGFFMGFGTnhxSHRnVkkzeGhaTmhuWQ?oc=5,"Fri, 10 Apr 2026 12:05:11 GMT",Why is Albertsons closing two stores in Texas and firing over 100 employees? MSN
Publix Super Markets,Ashwin Nair,Opening,Publix opens new stores across Tampa Bay - The Business Journals,https://news.google.com/rss/articles/CBMimgFBVV95cUxNQzZBQkdNTTdDZXRPTGVpVV9XVG9hWklYNWx5MTBpblI1TEIzeDVGM2ZXNUlDYzBGNlk1NjFlMm10a21udW51LXVkMHZJZXdaLW44M20yeG1abTZXQ3QyV3Z6ajZrMi1ITDZBdUtSN1M2R0JpbmtkZF82cTN2NTFJWlBvMXBjOTJxZm5Nb05RTkQtTEtoTHhoX2dR?oc=5,"Fri, 10 Apr 2026 09:00:00 GMT",Publix opens new stores across Tampa Bay The Business Journals
Trader Joe's,Rahul Shinde,Opening,Trader Joe's to open new stores across 12 states… is your neighborhood on the list? - MSN,https://news.google.com/rss/articles/CBMiiwJBVV95cUxOeEw0M2xQVzBNUXNCdTBTZm1tbzhKejgxSDZsZ0hwNUN0QW51N0E1amZ2dlZJbF9laGJxLXNTMEFKRzRBTnhDOTBURmFQeWtnN0NBTk93bUFkRWVMRWdPNDQzcmZTVkh3Qm44RVlldDR3RUZ0R1ZHUVFKTnVUQnBtZTdyanNRR0hSQW9veE83TzhmTVFUMDhwWkc4Y2FwdkFzVHBNTGxncjFhZ1ZMbnVXSDl1alBybDNpTlRNa1ZYXzRNQ0lDZGcwQXFXM2VFbkowOUkwak5sa0ttbENJNGFKMndMdGc4M3NCRjJXNHV4RG5BZnpmcFF4V25NeGt0anFnN1BnMFlqY0p1ZlE?oc=5,"Sat, 11 Apr 2026 20:46:55 GMT",Trader Joe's to open new stores across 12 states… is your neighborhood on the list? MSN
Trader Joe's,Rahul Shinde,Opening,Trader Joe’s to open 2 new stores in California this year - AOL.com,https://news.google.com/rss/articles/CBMia0FVX3lxTE5nY20wYkltcExGNFlkR25vaW5tQWZIeEFuRzVTNTNMeHJrRjN0ZDllelEtWUlDUzd5T081MzRlZVRmU0Z2N1BzaDltM0RVeFFyTV84bmZucWJaeHhVTVdqa0ZmNXVGM3BHa2hV?oc=5,"Sat, 11 Apr 2026 08:11:17 GMT",Trader Joe’s to open 2 new stores in California this year AOL.com
Trader Joe's,Rahul Shinde,Opening,Trader Joe's Is Opening 18 New Stores Across These 12 States - People.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxNSDJGd0xxNmhWbE1vN3E2dW1tV3J3UFpkMG1NdVU4dkhYSUdXOXZSdzhKLUFrQUF4Qi0ybTh5NC05b1VzNlRfT1JoVFZaUWM0bjR3SXo0dG9Ld2Rza3ZweEx0S3gtSFdiTHh0NS1GQ0ZPYUVEakYtTk45LWx3bEVvWjJXNEU0UzdWa1ltTXJtQ1U?oc=5,"Fri, 10 Apr 2026 21:00:53 GMT",Trader Joe's Is Opening 18 New Stores Across These 12 States People.com
Trader Joe's,Rahul Shinde,Opening,Trader Joe’s opens new stores in the United States: full list of locations - Revista Merca2.0,https://news.google.com/rss/articles/CBMingFBVV95cUxQb1lBZjdocWg3ajZvVTFOQk4yLW1zUnRENXR2T0FCckxUTjdlZmlxNm5HeU92UFcyck9Rdk1rOVo3TDhUU0c0LXc3SnVyejNNZUlHT2JmNW9PSEFIWWc5TnlINkZ3QzlYektiTEJOSmNOSEVHUmxpLXZmUWNnUEw1NW1ZTExpbEVXdllTcGpDeXRPRDRuOXQ4eENnQ3BQQQ?oc=5,"Fri, 10 Apr 2026 16:42:56 GMT",Trader Joe’s opens new stores in the United States: full list of locations Revista Merca2.0
Trader Joe's,Rahul Shinde,Opening,Trader Joe's to open 18 new stores in 12 states within 6 months - 11Alive.com,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNMm1MMmRnaUhYQVVMNWpQUlZnak84SGxVZFZQM25jR19Sb3ZhcV9mRTNmRjMyc3JKbjlNeU1sRURqVTJCQjVJZDhFQTVWdUFDVUQ4b3JOUkRNRFR6U1JWaFZnemhYQ3otemI5ZVJlQVJvMjNHcWM3YmY2RlRVS09iT04wZEs1NGQxbW5yUFlTaWFqOC1OQUZ1LUpzN2VaZUtkaEc4T0tfSWdNcGxVbU1lRDFaeFVFR2VHTkRCbC1EX2x2Zw?oc=5,"Fri, 10 Apr 2026 16:37:00 GMT",Trader Joe's to open 18 new stores in 12 states within 6 months 11Alive.com
Trader Joe's,Rahul Shinde,Opening,Trader Joe's Just Made a Big Announcement—Here's What It Means for Shoppers - marthastewart.com,https://news.google.com/rss/articles/CBMieEFVX3lxTE9XWnpMMVB4QnNpMXJ0d2Z6UVdWWW1fcWlBTTh2YTltRDYzS2pEZzF4M2sySjQ0c3dWeG1EWTdNWVppNGx2c1BGTEJTMk9KV09qZ20tQ3Q2MFM5X1VMc0ZHZE1iNFVQdG5hSVlDMXBxQ3k0ZS00bDhOSA?oc=5,"Fri, 10 Apr 2026 16:34:37 GMT",Trader Joe's Just Made a Big Announcement—Here's What It Means for Shoppers marthastewart.com
Trader Joe's,Rahul Shinde,Opening,Trader Joe’s is opening 18 new stores—here’s the full list of locations - Fast Company,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOYVpXM2NzN1AzZmgtT2Y0M3RJMEVJU1hrc2J0ZGV2V0FHemVPSEVVUFpJM0ktSlB0QjFRUm4tTS00eXlob0R6LXVtcmZaWEdHSEVlblZDRUxEeVZndGU0aElQWXI0dDk1TG1rX0NMM09PTHdsUXBZSm9vZkdiRlE0cmM3UDBaTmIyX0FtOHhPTGRhQXJTTG83emJHVW1NWDdGYUpRYTRuSlk1dw?oc=5,"Fri, 10 Apr 2026 15:39:08 GMT",Trader Joe’s is opening 18 new stores—here’s the full list of locations Fast Company
Trader Joe's,Rahul Shinde,Opening,Trader Joe's opening 18 new stores. Are any in Florida? - The Palm Beach Post,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNRU43WlRJaGRYYXR4VmlrRm91Yl93SFlVSHh1TUhLMm1HWG9ZNzZoTGhBTm9VZ2t1a1k2VTBlYTZsRFJ6Z05ISXRXS3l5R1BHTnFZNVZEU0hpMzBRaVlGbkM5MUJiMXdTZ3ZvbG51SkVSdDVQOER2QXdKMDZDT2xlV2xvMXNVdWVHVlg2V3NHcy1nQ004ZUJOdURiU2lJRlpFRm5FbnpOVElIOHdpUktEeGZoRlRwUU1FNE4tVm12M1JUVnhOdG9aWEZBcG1BYXhH?oc=5,"Fri, 10 Apr 2026 14:02:00 GMT",Trader Joe's opening 18 new stores. Are any in Florida? The Palm Beach Post
Trader Joe's,Rahul Shinde,Opening,Trader Joe’s Is Releasing an All New Flavor of Their Beloved Tiramisu - Sporked,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1EMkNFUkRhZkZEQXNNaVRvS09JQUxuVG1qd3NRR0ZoamFvdkhxSjN5ZzRCUUlsUnVKT25jSndHbEVTa3B5ZDMtZVFsMmstVW9SV19DOEY4NGFQVjBzXzRfWEk5SnU?oc=5,"Fri, 10 Apr 2026 13:09:47 GMT",Trader Joe’s Is Releasing an All New Flavor of Their Beloved Tiramisu Sporked
Trader Joe's,Rahul Shinde,Opening,Trader Joe’s set to open new stores across 12 states: Here’s the full list - AOL.com,https://news.google.com/rss/articles/CBMibkFVX3lxTE1JQzhmWXhPMnVmMnVYXzFxQ1hpckZ0UDIzYkdVbi15SGkyQ0REcUowVlZiZUZTMTBmWFZpQVQwaFZVRzRlcjJOOVpTOXRxNWdnT3ZmbWhpZVI1MVhyVXBvVVVlaHU3UXRxekVLTGlR?oc=5,"Fri, 10 Apr 2026 05:08:34 GMT",Trader Joe’s set to open new stores across 12 states: Here’s the full list AOL.com
Wegmans Food Markets,Rahul Shinde,Closing,Jasmine Rice Sold At Wegmans Other Stores Recalled For Possible Foreign Material - News12 | Bronx,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQb1NPM1dXU256T2I5ZVFiRkpRYXp4dWp6RFdxcnU4SExqb3FoWXlSYkJWSE04RVJ5dFA0UUZNSGxRenBIeVZ1a0pIVDBvVFdWUlZnUVd3VUlWdzBZLTRibzVHUS1wNmRRRkoyZzB1Wnd3di1lNTBTaEZWWkZySlowREhEc2kwR2txYTBsZVdQUVFZdzVndXNjdC1EZXF1Q2gxRkQwLU96Ylo?oc=5,"Fri, 10 Apr 2026 09:38:32 GMT",Jasmine Rice Sold At Wegmans Other Stores Recalled For Possible Foreign Material News12 | Bronx
At Home,Rahul Shinde,Opening,‘Completely mismatched with reality’: Karen Martini breaks years-long silence on ACMI feud - SMH.com.au,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNQUR5YklJLTJHcnhYOTF4WnVvdkpTaVlDUC1tcEttRHdZUF9UUFJUa0RkMC14eTVoUEt6OTlyQ2RpSHJnNkYzWTdLSy1mM0tOTHhmb2paZWxZY3FRX2ZnV0w5aDZ4d1BfVmItREFLbllKMWcwTG5LYzVnWGl2ZllkSE9uS3hvbHZ5YVdpSHFEcjhkLVpVellSbTNkTlBJTXY2Mm9fOEtmZk9WZ0hGRzlycDVid1h4UmMybklwTEVXV1JtTlNpbU9USUo4NHZUSFU3YU5IeUFIdHhEbENZNERiVHc3UQ?oc=5,"Fri, 10 Apr 2026 19:00:00 GMT",‘Completely mismatched with reality’: Karen Martini breaks years-long silence on ACMI feud SMH.com.au
