state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,NOTICE_DATE,JOB_SITE_NAME,COUNTY_NAME,WDA_NAME,TOTAL_LAYOFF_NUMBER,LayOff_Date,WFDD_RECEIVED_DATE,CITY_NAME
Texas,,,,,,,,03/20/2020,Tapatio Springs Resort,Kendall,Alamo WDA,58.0,03/23/2020,03/25/2020,Boerne
Texas,,,,,,,,03/20/2020,Sport Clips,Williamson,Rural Capital WDA,66.0,03/23/2020,03/25/2020,Georgetown
Texas,,,,,,,,03/20/2020,Benchmark Hospitality of Corpus Christi,Nueces,Coastal Bend WDA,115.0,03/21/2020,03/25/2020,Corpus Ch
Texas,,,,,,,,03/20/2020,SA Burger,Hays,Rural Capital WDA,5.0,03/20/2020,03/25/2020,San Marcos
Texas,,,,,,,,03/20/2020,Rio Plaza,Bexar,Alamo WDA,3.0,03/20/2020,03/25/2020,San Antonio
Texas,,,,,,,,03/20/2020,Mule Restaurant Group,Bexar,Alamo WDA,147.0,03/20/2020,03/25/2020,San Antonio
Texas,,,,,,,,03/20/2020,Four Seasons Hotel-Austin,Travis,Capital Area WDA,369.0,03/23/2020,03/30/2020,Austin
Texas,,,,,,,,03/20/2020,Hilton-Arlington,Tarrant,Tarrant County WDA,83.0,03/20/2020,04/13/2020,Arlington
Texas,,,,,,,,03/19/2020,Marriott Austin South,Travis,Capital Area WDA,69.0,03/20/2020,03/19/2020,Austin
Texas,,,,,,,,03/19/2020,El Fenix,Dallas,Dallas County WDA,70.0,03/16/2020,03/25/2020,Dallas
Texas,,,,,,,,03/19/2020,Apache Corp.-Midland,Midland,Permian Basin WDA,85.0,03/18/2020,03/19/2020,Midland
Texas,,,,,,,,03/19/2020,Punch Bowl Social,Dallas,Dallas County WDA,93.0,03/16/2020,03/19/2020,Dallas
Texas,,,,,,,,03/19/2020,Punch Bowl Social-Domain,Travis,Capital Area WDA,92.0,03/16/2020,03/19/2020,Austin
Texas,,,,,,,,03/19/2020,Tenaris-IPSCO Koppel Tubulars,Harris,Gulf Coast WDA,223.0,04/17/2020,03/19/2020,Baytown
Texas,,,,,,,,03/19/2020,Texas Central School Bus,Tarrant,Tarrant County WDA,309.0,03/17/2020,03/19/2020,Keller
Texas,,,,,,,,03/19/2020,Sheraton Suites Market Center,Dallas,Dallas County WDA,56.0,03/23/2020,03/25/2020,Dallas
Texas,,,,,,,,03/19/2020,Punch Bowl Social-Congress,Travis,Capital Area WDA,130.0,03/16/2020,03/19/2020,Austin
Texas,,,,,,,,03/19/2020,FTS International Services-Pleasnton,Atascosa,Alamo WDA,207.0,03/19/2020,03/19/2020,Pleasanton
Texas,,,,,,,,03/19/2020,Uncle Julio's-Dallas,Dallas,Dallas County WDA,82.0,03/19/2020,04/15/2020,Dallas
Texas,,,,,,,,03/18/2020,Haliburton Energy Services-N. Sam Houston,Harris,Gulf Coast WDA,3500.0,03/23/2020,03/18/2020,Houston
Texas,,,,,,,,03/17/2020,FTS International Services,Tarrant,Tarrant County WDA,35.0,03/17/2020,03/17/2020,Ft. Worth
Texas,,,,,,,,03/17/2020,Four Seasons Resort,Dallas,Dallas County WDA,100.0,03/17/2020,03/17/2020,Irving
Texas,,,,,,,,03/17/2020,Ra Sushi Addison Corp,Dallas,Dallas County WDA,36.0,03/07/2020,04/08/2020,Addison
Texas,,,,,,,,03/16/2020,Schulte Companies-NE Loop 410,Bexar,Alamo WDA,27.0,03/16/2020,04/08/2020,San Antonio
Texas,,,,,,,,03/16/2020,Alamo Drafthouse-Katy,Fort Bend,Gulf Coast WDA,121.0,03/16/2020,04/14/2020,Katy
Texas,,,,,,,,03/16/2020,Alamo Drafthouse-Lubbock,Lubbock,South Plains WDA,121.0,03/16/2020,03/31/2020,Lubbock
Texas,,,,,,,,03/16/2020,Pappadeaux Seafood Kitchen 04,Harris,Gulf Coast WDA,100.0,,04/13/2020,Houston
Texas,,,,,,,,03/16/2020,Aramark Educational Services of TX,Bexar,Alamo WDA,420.0,03/16/2020,04/07/2020,San Antonio
Texas,,,,,,,,03/16/2020,Alamo Drafthouse - El Paso,El Paso,Borderplexjobs WDA,116.0,03/16/2020,03/30/2020,El Paso
Texas,,,,,,,,03/13/2020,"Hohmann & Barnard, Inc.",Tarrant,Tarrant County WDA,13.0,06/26/2020,03/13/2020,Fort Worth
Texas,,,,,,,,03/13/2020,M&M Manufacturing,Tarrant,Tarrant County WDA,43.0,05/15/2020,03/13/2020,Fort Worth
Texas,,,,,,,,03/10/2020,SXSW,Travis,Capital Area WDA,60.0,03/06/2020,03/10/2020,Austin
Texas,,,,,,,,03/09/2020,"Cargo Leasing Services, LLC",Bexar,Alamo WDA,60.0,05/08/2020,03/09/2020,San Antonio
Texas,,,,,,,,03/06/2020,"Aryzta, LLC",Travis,Capital Area WDA,95.0,03/06/2020,03/06/2020,Austin
Texas,,,,,,,,03/03/2020,USAA - San Antonio,Bexar,Alamo WDA,26.0,05/04/2020,03/04/2020,San Antonio
Texas,,,,,,,,02/28/2020,"NortonLifeLock, Inc.",Collin,North Central Texas WDA,2.0,04/20/2020,03/05/2020,Plano
Texas,,,,,,,,02/26/2020,Windhaven Insurance-Dallas,Dallas,Dallas County WDA,96.0,02/28/2020,02/26/2020,Dallas
Texas,,,,,,,,02/25/2020,TPC Group's,Jefferson,South East Texas WDA,100.0,04/30/2020,02/27/2020,Port Neches
Texas,,,,,,,,02/25/2020,Bellaire Medical Center-Cornerstone Specialty Hospitals,Harris,Gulf Coast WDA,126.0,04/25/2020,02/25/2020,Houston
Texas,,,,,,,,02/25/2020,King's Manor Methodist Retirement System-Westgate Nursing Home,Deaf Smith,Panhandle WDA,70.0,04/27/2020,02/25/2020,Hereford
Texas,,,,,,,,02/25/2020,Windhaven Insurance-Austin,Travis,Capital Area WDA,35.0,02/28/2020,02/26/2020,Austin
Texas,,,,,,,,02/21/2020,Blue Apron- Arlington,Tarrant,Tarrant County WDA,254.0,04/20/2020,02/21/2020,Arlington
Texas,,,,,,,,02/19/2020,AmerisourceBergen-PharMedium Healthcare,Fort Bend,Gulf Coast WDA,365.0,04/20/2020,02/19/2020,Sugar Land
Texas,,,,,,,,02/18/2020,"Alta Mesa Services, LP",Harris,Gulf Coast WDA,91.0,02/18/2020,02/18/2020,Houston
Texas,,,,,,,,02/12/2020,Railcrew Xpress-RCX Logistics-Austin,Travis,Capital Area WDA,88.0,04/12/2020,02/12/2020,Austin
Texas,,,,,,,,02/12/2020,XPO Logistics-Ft Worth,Denton,North Central Texas WDA,304.0,04/12/2020,02/12/2020,Ft. Worth
Texas,,,,,,,,02/12/2020,Railcrew Express-RCX Logistics,Harris,Gulf Coast WDA,110.0,04/12/2020,02/12/2020,Houston
Texas,,,,,,,,02/05/2020,Watson Grinding and Manufacturing,Harris,Gulf Coast WDA,88.0,01/24/2020,02/05/2020,Houston
Texas,,,,,,,,02/04/2020,Transform SR LLC #01377-and #06222 Formally Sears,Harris,Gulf Coast WDA,77.0,04/12/2020,02/21/2020,Houston
Texas,,,,,,,,02/03/2020,Waitr and Bite Squad,Jefferson,South East Texas WDA,219.0,04/06/2020,02/04/2020,Beaumont
Texas,,,,,,,,01/31/2020,TTEC - Ennis,Ellis,North Central Texas WDA,50.0,03/28/2020,02/03/2020,Ennis
Texas,,,,,,,,01/31/2020,Gulf Stream Marine - Industrial Terminal Facility,Harris,Gulf Coast WDA,210.0,03/31/2020,02/03/2020,Houston
Texas,,,,,,,,01/30/2020,Coca Cola-Southwest Beverages-Nacogdoches,Nacogdoches,Deep East Texas WDA,74.0,04/03/2020,01/31/2020,Nacogdoches
Texas,,,,,,,,01/29/2020,"Sheridan Production Company, LLC",Andrews,Permian Basin WDA,116.0,03/31/2020,01/29/2020,Andrews
Texas,,,,,,,,01/28/2020,At Home with Shanel,Collin,North Central Texas WDA,1.0,02/28/2020,01/28/2020,Plano
Texas,,,,,,,,01/27/2020,Sheridan Production Co.-Houston,Harris,Gulf Coast WDA,130.0,03/31/2020,02/07/2020,Houston
Texas,,,,,,,,01/21/2020,Concentrix CVG CORP,Gregg,East Texas WDA,127.0,03/27/2020,01/28/2020,Longview
Texas,,,,,,,,01/15/2020,Comcast-Technician Logistics Center,Harris,Gulf Coast WDA,58.0,04/17/2020,01/24/2020,Houston
Texas,,,,,,,,01/15/2020,Belk-Dallas Galleria,Dallas,Dallas County WDA,68.0,03/21/2020,01/15/2020,Dallas
Texas,,,,,,,,01/15/2020,Kindred Hospital Spring,Harris,Gulf Coast WDA,160.0,03/17/2020,01/15/2020,Houston
Texas,,,,,,,,01/15/2020,Kindred Hospital-Ft. Worth,Tarrant,Tarrant County WDA,180.0,03/15/2020,01/15/2020,Ft. Worth
Texas,,,,,,,,01/15/2020,Kindred Hospital-Dallas,Dallas,Dallas County WDA,201.0,03/15/2020,01/15/2020,Dallas
Texas,,,,,,,,01/13/2020,Fluor - Glen Rose,Somervell,North Central Texas WDA,70.0,01/30/2020,01/13/2020,Glen Rose
Texas,,,,,,,,01/08/2020,Kindred Hospital-Bay Area,Harris,Gulf Coast WDA,137.0,03/08/2020,01/08/2020,Pasadena
Texas,,,,,,,,01/08/2020,Kindred Hospital-Tomball,Harris,Gulf Coast WDA,147.0,03/08/2020,01/08/2020,Tomball
Texas,,,,,,,,01/08/2020,Triumph Hospital - The Heights,Harris,Gulf Coast WDA,138.0,03/08/2020,01/08/2020,Houston
Texas,,,,,,,,01/06/2020,Apache Corp-San Antonio,Bexar,Alamo WDA,272.0,03/06/2020,01/06/2020,San Antonio
Texas,,,,,,,,01/06/2020,"Valerus Field Solutions, LP",Austin,Gulf Coast WDA,250.0,03/07/2020,01/07/2020,Sealy
Texas,,,,,,,,01/03/2020,"Fleetwood Transportation Services, Inc.& Fleetwood Logistics",Angelina,Deep East Texas WDA,49.0,12/31/2019,01/03/2020,Burke
Texas,,,,,,,,12/30/2019,Ambit Energy - Call Center & Sales Support Office,Collin,North Central Texas WDA,50.0,02/14/2020,12/30/2019,Plano
Texas,,,,,,,,12/23/2019,"NortonLifeLock, Inc.",Collin,North Central Texas WDA,8.0,02/13/2020,12/23/2019,Plano
Texas,,,,,,,,12/20/2019,"Event Solutions International, Inc. dba Motus One (ESI)",Dallas,,18.0,12/20/2019,12/20/2019,Carrollton
Texas,,,,,,,,12/19/2019,Car2go,Travis,Capital Area WDA,47.0,03/06/2020,12/19/2019,Austin
Texas,,,,,,,,12/18/2019,Yauatcha Houston,Harris,Gulf Coast WDA,80.0,02/16/2020,12/18/2019,Houston
Texas,,,,,,,,12/13/2019,Stewart and Stevenson,Harris,Gulf Coast WDA,55.0,02/12/2020,12/13/2019,Houston
Texas,,,,,,,,12/10/2019,Pumpco Energy Services-Cleburne,Johnson,North Central Texas WDA,5.0,12/31/2019,12/10/2019,Cleburne
Texas,,,,,,,,11/26/2019,New LifeCare Management Services dba LifeCare Health Partners,Collin,North Central Texas WDA,9.0,11/26/2019,11/26/2019,Plano
Texas,,,,,,,,11/22/2019,National Oilwell Varco -Galena Park,Harris,Gulf Coast WDA,85.0,11/22/2019,11/22/2019,Galena Park
Texas,,,,,,,,11/22/2019,Pumpco Energy Services-Odessa,Ector,Permian Basin WDA,112.0,11/25/2019,11/22/2019,Odessa
Texas,,,,,,,,11/19/2019,"NortonLifeLock, Inc.",Collin,North Central Texas WDA,34.0,01/17/2020,11/21/2019,Plano
Texas,,,,,,,,11/20/2019,Nuvectra Corporation,Collin,North Central Texas WDA,14.0,01/19/2020,11/20/2019,Plano
Texas,,,,,,,,11/19/2019,"TimkenSteel Material Services, LLC",Harris,Gulf Coast WDA,94.0,01/18/2020,11/19/2019,Houston
Texas,,,,,,,,11/14/2019,"Range Production Company, LLC.",Harris,Gulf Coast WDA,57.0,11/12/2019,11/14/2019,Houston
Texas,,,,,,,,11/07/2019,"Convergent Outsourcing, Inc.",Bexar,Alamo WDA,40.0,09/17/2019,11/12/2019,San Antonio
Texas,,,,,,,,11/06/2019,Nix Hospital-Nix Behavioral Health Center,Bexar,Alamo WDA,972.0,01/04/2020,11/06/2019,San Antonio
Texas,,,,,,,,11/06/2019,Geo Secure Services LLC,Bexar,Alamo WDA,158.0,01/06/2020,10/31/2019,San Antonio
Texas,,,,,,,,10/29/2019,Oakwood Worldwide,Dallas,Dallas County WDA,1.0,12/30/2019,10/29/2019,Carrollton
Texas,,,,,,,,10/29/2019,Samsung Austin Semiconductors LLC-Central Processing Unit,Travis,Alamo WDA,290.0,12/31/2019,10/29/2019,Austin
Texas,,,,,,,,10/23/2019,Harte-Hanks,Travis,Capital Area WDA,146.0,12/22/2019,10/24/2019,Austin
Texas,,,,,,,,10/23/2019,Cudd Energy Services,Bexar,Alamo WDA,117.0,12/22/2019,10/23/2019,San Antonio
Texas,,,,,,,,10/21/2019,Vesuvius USA-Tyler,Smith,East Texas WDA,9.0,12/31/2019,10/24/2019,Tyler
Texas,,,,,,,,10/18/2019,"Arconic, Inc.",Bexar,Alamo WDA,67.0,12/20/2019,10/18/2019,Elmendorf
Texas,,,,,,,,10/17/2019,"Ultrafryer Systems, LLC",Bexar,Alamo WDA,70.0,12/28/2019,10/17/2019,San Antonio
Texas,,,,,,,,10/17/2019,"Arconic, Inc.",Bexar,Alamo WDA,67.0,12/20/2019,10/17/2019,Elmendorf
Texas,,,,,,,,10/15/2019,HRP Brownsville LLC dba Steel Coast,Cameron,Cameron County WDA,100.0,12/15/2019,10/15/2019,Brownsville
Texas,,,,,,,,10/11/2019,Hotel Valencia Corp.-Hotel Sorella,Harris,Gulf Coast WDA,121.0,12/11/2019,10/11/2019,Houston
Texas,,,,,,,,10/04/2019,Letter Ride-Howard Ln.,Travis,Capital Area WDA,91.0,12/07/2019,10/04/2019,Austin
Texas,,,,,,,,10/04/2019,Letter Ride-W. Fuqua,Harris,Gulf Coast WDA,87.0,12/07/2019,10/04/2019,Houston
Texas,,,,,,,,10/04/2019,Letter Ride-N. Stemmons,Dallas,Dallas County WDA,64.0,12/04/2019,10/04/2019,Farmers Branch
Texas,,,,,,,,10/04/2019,Letter Ride-Gold Spike Dr.,Tarrant,Tarrant County WDA,71.0,12/07/2019,10/04/2019,Ft. Worth
Texas,,,,,,,,10/04/2019,Letter Ride-Evergreen Oak,Montgomery,Gulf Coast WDA,12.0,12/07/2019,10/04/2019,Conroe
Texas,,,,,,,,10/04/2019,Letter Ride-North Gessner,Harris,Gulf Coast WDA,98.0,12/07/2019,10/04/2019,Houston
Texas,,,,,,,,10/04/2019,Nix Specialty Health-Behavioral Facility,Bexar,Alamo WDA,156.0,12/02/2019,10/04/2019,San Antonio
Texas,,,,,,,,10/01/2019,Inpax Final Mile Delivery-Farmers Branch,Dallas,Dallas County WDA,109.0,10/02/2019,10/03/2019,Farmers Branch
Texas,,,,,,,,10/01/2019,Inpax Final Mile Delivery-Garland,Dallas,Dallas County WDA,119.0,10/02/2019,10/01/2019,Garland
Texas,,,,,,,,09/30/2019,Walmart #3506,Harris,Gulf Coast WDA,80.0,12/06/2019,10/01/2019,Cypress
Texas,,,,,,,,09/27/2019,Dry Van Business dba Rich Logistics-Dallas,Dallas,Dallas County WDA,98.0,11/29/2019,09/30/2019,Dallas
Texas,,,,,,,,09/27/2019,Dry Van Business dba Rich Logistics-Laredo,Webb,South Texas WDA,111.0,11/29/2019,09/30/2019,Laredo
Texas,,,,,,,,09/26/2019,Stevens Tanker Division,Dallas,Dallas County WDA,71.0,10/15/2019,09/27/2019,Dallas
Texas,,,,,,,,09/26/2019,Nobilis Health Corp.-Sugarland,Fort Bend,Gulf Coast WDA,36.0,09/13/2019,09/26/2019,Sugar Land
Texas,,,,,,,,09/26/2019,Finisar Corporation,Collin,North Central Texas WDA,104.0,11/01/2019,09/26/2019,Allen
Texas,,,,,,,,09/25/2019,New LifeCare Management Services dba LifeCare Health Partners,Collin,North Central Texas WDA,33.0,11/29/2019,09/27/2019,Plano
Texas,,,,,,,,09/20/2019,Nobilis Health Corp.,Harris,Gulf Coast WDA,9.0,09/13/2019,09/20/2019,Houston
Texas,,,,,,,,09/16/2019,Nestle USA-Supply Chain Frozen DSD,Harris,Gulf Coast WDA,51.0,11/15/2019,09/16/2019,Houston
Texas,,,,,,,,09/12/2019,State Street Financial Services-Alterra Pkwy,Travis,Capital Area WDA,51.0,11/13/2019,09/12/2019,Austin
Texas,,,,,,,,09/12/2019,"State Street Financial Services, Inc",Travis,Capital Area WDA,9.0,11/13/2019,09/12/2019,Austin
Texas,,,,,,,,09/10/2019,Concentrix CVG CORP,Gregg,East Texas WDA,177.0,11/15/2019,09/10/2019,Longview
Texas,,,,,,,,09/05/2019,"O-I (Owens-Illinois, Inc./Owens-Brockway Glass Container, Inc.)",McLennan,Heart of Texas WDA,81.0,11/07/2019,09/06/2019,Waco
Texas,,,,,,,,09/03/2019,El Rio Grande Facility,Dallas,Dallas County WDA,116.0,09/30/2019,09/05/2019,Garland
Texas,,,,,,,,08/30/2019,New LifeCare Management Services dba LifeCare Health Partners,Collin,North Central Texas WDA,13.0,08/30/2019,09/05/2019,Plano
Texas,,,,,,,,08/27/2019,AECON-Flint Energy Services-Pecos,Reeves,Permian Basin WDA,50.0,10/28/2019,08/27/2019,Pecos
Texas,,,,,,,,08/27/2019,AECOM-Flint Energy Services-Odessa,Ector,Permian Basin WDA,77.0,10/28/2019,08/27/2019,Odessa
Texas,,,,,,,,08/23/2019,Nix Home Care Facility,Bexar,Alamo WDA,585.0,10/21/2019,08/26/2019,San Antonio
Texas,,,,,,,,08/21/2019,"Epic Companies, LLC",Harris,Gulf Coast WDA,8.0,11/21/2019,08/26/2019,Houston
Texas,,,,,,,,08/21/2019,United Structures of America,Harris,Gulf Coast WDA,73.0,09/30/2019,08/21/2019,Houston
Texas,,,,,,,,08/16/2019,Welocalize,Harris,Gulf Coast WDA,100.0,08/16/2019,08/16/2019,Houston
Texas,,,,,,,,08/16/2019,Teleperformance USA-Dallas,Dallas,Dallas County WDA,44.0,11/01/2019,08/16/2019,Dallas
Texas,,,,,,,,08/14/2019,"SpiceWorks, Inc.",Travis,Capital Area WDA,59.0,08/14/2019,08/16/2019,Austin
Texas,,,,,,,,08/09/2019,Centrica,Harris,Gulf Coast WDA,23.0,10/07/2019,08/09/2019,Houston
Texas,,,,,,,,08/08/2019,UPS General Services Co.,Dallas,Dallas County WDA,64.0,10/01/2019,08/08/2019,Coppell
Texas,,,,,,,,07/30/2019,"MV Transportation, Inc-Dallas",Dallas,Dallas County WDA,129.0,09/30/2019,07/31/2019,Dallas
Texas,,,,,,,,07/30/2019,Southwest Key Programs-Conroe,Montgomery,Gulf Coast WDA,197.0,07/30/2019,07/30/2019,Conroe
Texas,,,,,,,,07/30/2019,Anjinomoto Foods - Fort Worth Facility,Tarrant,Tarrant County WDA,117.0,03/01/2020,07/30/2019,Fort Worth
Texas,,,,,,,,07/29/2019,"True Health Diagnostics, LLC",Denton,North Central Texas WDA,16.0,07/29/2019,07/30/2019,Frisco
Texas,,,,,,,,07/24/2019,Siemens Energy Inc-Houston Service Center,Harris,Gulf Coast WDA,10.0,09/20/2019,07/24/2019,Houston
Texas,,,,,,,,07/22/2019,Centrica,Harris,Gulf Coast WDA,54.0,08/30/2019,07/22/2019,Houston
Texas,,,,,,,,07/22/2019,Boeing - El Paso,El Paso,Borderplexjobs WDA,2.0,09/20/2019,07/22/2019,El Paso
Texas,,,,,,,,07/22/2019,FutureWei-Plano Facility,Collin,North Central Texas WDA,38.0,09/23/2019,07/22/2019,Plano
Texas,,,,,,,,07/09/2019,Tramontina USA,Fort Bend,Gulf Coast WDA,108.0,09/01/2019,07/09/2019,Sugar Land
Texas,,,,,,,,07/02/2019,BGIS-San Antonio Data Center,Bexar,Alamo WDA,45.0,08/31/2019,07/02/2019,San Antonio
Texas,,,,,,,,06/27/2019,Aramark-University of Houston,Harris,Gulf Coast WDA,115.0,08/29/2019,06/27/2019,Houston
Texas,,,,,,,,06/25/2019,Sodexo-Northwest Texas Hospital,Potter,Panhandle WDA,95.0,09/21/2019,06/25/2019,Amarillo
Texas,,,,,,,,06/21/2019,Albertsons #3933,El Paso,Borderplexjobs WDA,90.0,08/03/2019,06/21/2019,El Paso
Texas,,,,,,,,06/14/2019,Siemens Energy Inc-Houston Service Center,Harris,Gulf Coast WDA,14.0,08/16/2019,06/21/2019,Houston
Texas,,,,,,,,06/10/2019,Syngenta Crop Protection LLC-GBB Facility,Harris,Gulf Coast WDA,135.0,08/12/2019,06/10/2019,Houston
Texas,,,,,,,,06/04/2019,"Aprima Medical Software, Inc. an eMD's Co.",Dallas,Dallas County WDA,19.0,07/30/2019,06/04/2019,Richardson
Texas,,,,,,,,05/31/2019,Hard Rock Café International,Dallas,Dallas County WDA,27.0,07/31/2019,05/31/2019,Dallas
Texas,,,,,,,,05/24/2019,Holiday Inn-San Antonio,Bexar,Alamo WDA,61.0,05/25/2019,05/28/2019,San Antonio
Texas,,,,,,,,05/20/2019,Pine Creek Medical Center,Dallas,Dallas County WDA,113.0,05/02/2019,05/20/2019,Dallas
Texas,,,,,,,,05/13/2019,"United Airlines, Inc.-Passanger Revenue Accounting",Harris,Gulf Coast WDA,100.0,07/15/2019,05/16/2019,Houston
Texas,,,,,,,,05/13/2019,"Dolce International Fort Worth, Inc.-American Airlines Training Ctr.",Tarrant,Tarrant County WDA,56.0,05/13/2019,05/13/2019,Ft. Worth
Texas,,,,,,,,05/08/2019,Product & Logistics-Monahans,Ward,Permian Basin WDA,124.0,07/06/2019,05/08/2019,Monahans
Texas,,,,,,,,05/01/2019,Mitratech Holdings,Travis,Capital Area WDA,83.0,07/01/2019,05/01/2019,Austin
Texas,,,,,,,,04/30/2019,Falcon Transport Co.-Cedar Hill,Dallas,Tarrant County WDA,12.0,05/27/2019,04/30/2019,Cedar Hill
Texas,,,,,,,,04/30/2019,Falcon Transport Co.,Dallas,Tarrant County WDA,19.0,04/27/2019,04/30/2019,Hutchins
Texas,,,,,,,,04/29/2019,"Wise Foods, Inc.",Tarrant,Tarrant County WDA,80.0,06/28/2019,04/30/2019,Ft. Worth
Texas,,,,,,,,04/25/2019,United Services Automobile Association (USAA),Bexar,Alamo WDA,53.0,06/24/2019,04/26/2019,San Antonio
Texas,,,,,,,,04/24/2019,Boeing - El Paso,El Paso,Borderplexjobs WDA,2.0,06/21/2019,04/24/2019,El Paso
Texas,,,,,,,,04/24/2019,"P3I, Inc.",Bexar,Alamo WDA,85.0,05/17/2019,04/24/2019,Lackland AFB
Texas,,,,,,,,04/23/2019,First Transit-Transit Management of Denton Co.,Denton,North Central Texas WDA,160.0,06/03/2019,04/23/2019,Denton
Texas,,,,,,,,04/18/2019,Vesuvius USA-Tyler,Smith,East Texas WDA,9.0,06/23/2019,04/24/2019,Tyler
Texas,,,,,,,,04/09/2019,"Alta Mesa Services, LP",Harris,Gulf Coast WDA,13.0,04/09/2019,04/09/2019,Houston
Texas,,,,,,,,04/08/2019,Volt Management Corp.,Bexar,Alamo WDA,42.0,06/07/2019,04/08/2019,San Antonio
Texas,,,,,,,,04/08/2019,Kohler Co.,Brown,West Central WDA,223.0,06/10/2019,04/08/2019,Brownwood
Texas,,,,,,,,04/05/2019,Aramark-American Airlines,Tarrant,Tarrant County WDA,70.0,06/19/2019,04/05/2019,Ft. Worth
Texas,,,,,,,,04/05/2019,Aramark-Highway 360,Tarrant,Tarrant County WDA,12.0,06/19/2019,04/05/2019,Ft. Worth
Texas,,,,,,,,04/05/2019,Aramark-American Blvd,Tarrant,Tarrant County WDA,6.0,06/19/2019,04/05/2019,Ft. Worth
Texas,,,,,,,,04/05/2019,Aramark-Airport Frwy,Tarrant,Tarrant County WDA,10.0,06/19/2019,04/05/2019,Ft. Worth
Texas,,,,,,,,04/05/2019,Aramark-John Carpenter Fwy,Tarrant,Tarrant County WDA,3.0,06/19/2019,04/05/2019,Ft. Worth
Texas,,,,,,,,04/05/2019,Aramark-Amon Carter Blvd,Tarrant,Tarrant County WDA,19.0,06/19/2019,04/05/2019,Ft. Worth
Texas,,,,,,,,04/04/2019,La Torretta Lake Resort,Montgomery,Gulf Coast WDA,241.0,06/04/2019,04/04/2019,Montgomery
Texas,,,,,,,,04/04/2019,Sitel-Amarillo,Potter,Panhandle WDA,327.0,06/28/2019,04/04/2019,Amarillo
Texas,,,,,,,,04/03/2019,Walmart #949,Dallas,Dallas County WDA,415.0,06/07/2019,04/03/2019,Dallas
Texas,,,,,,,,04/02/2019,Ware Industries dba Marino Ware-Norbet Trucking,Harris,Gulf Coast WDA,69.0,06/03/2019,04/02/2019,Pasadena
Texas,,,,,,,,04/01/2019,Signet Jewelers-Rombaur Rd.,Dallas,Dallas County WDA,58.0,05/31/2019,04/01/2019,Dallas
Texas,,,,,,,,03/29/2019,Yodle.com- Yodle Web.com,Travis,Capital Area WDA,10.0,06/01/2019,03/29/2019,Austin
Texas,,,,,,,,03/29/2019,"Legacy Measurement Solutions, Inc.",Smith,East Texas WDA,59.0,03/28/2019,03/29/2019,Tyler
Texas,,,,,,,,03/28/2019,Hart-Hanks-Texarkana,Bowie,North East Texas WDA,73.0,05/31/2019,03/28/2019,Texarkana
Texas,,,,,,,,03/28/2019,"Teleperformance USA-FHCS, Inc.",Dallas,Dallas County WDA,390.0,05/31/2019,03/29/2019,Dallas
Texas,,,,,,,,03/26/2019,Avella Specialty Pharmacy,Harris,Gulf Coast WDA,161.0,03/01/2019,03/26/2019,Houston
Texas,,,,,,,,03/26/2019,Avella Specialty Pharmacy-Bissonet,Harris,Gulf Coast WDA,1.0,03/01/2019,03/26/2019,Houston
Texas,,,,,,,,03/25/2019,Signet Jewelers-Dallas,Dallas,Dallas County WDA,122.0,05/24/2019,03/25/2019,Dallas
Texas,,,,,,,,03/18/2019,Cypress Fairbanks Medical Center,Harris,Gulf Coast WDA,586.0,05/17/2019,03/22/2019,Houston
Texas,,,,,,,,03/18/2019,JP Morgan Chase & Co-Consumer Banking & Card,Tarrant,Tarrant County WDA,368.0,03/14/2019,03/18/2019,Arlington
Texas,,,,,,,,03/07/2019,"Verizon Connect, Inc.",Travis,Capital Area WDA,133.0,04/23/2019,03/08/2019,Austin
Texas,,,,,,,,03/07/2019,"Aprima Medical Software, Inc. an eMD's Co.",Dallas,Dallas County WDA,149.0,05/04/2019,03/07/2019,Richardson
Texas,,,,,,,,03/07/2019,General Inoformation Services dba HireRight,Dallas,Dallas County WDA,76.0,05/31/2019,03/07/2019,Dallas
Texas,,,,,,,,03/05/2019,CHI St. Joseph Health- Bellville Hospital,Austin,Gulf Coast WDA,45.0,05/07/2019,03/05/2019,Bellville
Texas,,,,,,,,03/04/2019,Monogram Foods-Monogram Pet Treats,Fayette,Rural Capital WDA,65.0,03/04/2019,03/04/2019,Schulenburg
Texas,,,,,,,,03/04/2019,Magni-Fab,Grayson,Texoma WDA,24.0,04/30/2019,03/04/2019,Howe
Texas,,,,,,,,03/01/2019,"Natera, Inc.",Travis,Capital Area WDA,92.0,04/17/2019,03/01/2019,Austin
Texas,,,,,,,,03/01/2019,Magni-Fab Southwest,Grayson,Texoma WDA,5.0,04/30/2019,03/04/2019,Howe
Texas,,,,,,,,02/27/2019,Petroleum Service Corp.,Chambers,Gulf Coast WDA,151.0,05/05/2019,02/27/2019,Mont Belvieu
Texas,,,,,,,,02/25/2019,Post Acute Specialty Hospital-PAM Sepcialty Hosptial,Nueces,Coastal Bend WDA,65.0,04/20/2019,02/25/2019,Corpus Ch
Texas,,,,,,,,02/25/2019,"AmerisourceBergen-H.D. Smith, LLC",Denton,North Central Texas WDA,17.0,04/26/2019,02/25/2019,Flower Mound
Texas,,,,,,,,02/25/2019,Payless Shoesource-Dallas Corp. Office,Dallas,Dallas County WDA,75.0,02/19/2019,02/25/2019,Dallas
