Store,Analyst,Type,Title,Link,Published,Summary
O'Reilly Auto Parts,Bhavesh Phulwani,Closing,"Rajah Caruth, Jesse Love have animated conversation after late incident in NASCAR Martinsville race - On3",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOcWZuTktoN2VPLUhfVjR1alpSUGk2MjFBMmU1NnQxUnUySGFnWWZScFJ5a19aTXF6bzg4VW9FM1VlU0w0OGR6MnZHRWxENkVfVDRZX0dIdFRKdG1VNW1hZm85Z0J2N0xFREdhenQ3cXc0NjBjOFNRQnJnUlFaZzFOZUpsRUZLYVQwU1k5NFRPb0FvTG4tS3k4Yk9Qc21aQXp6ZWFER2tpYmtCSVVnTE1ZWjcySnE4SEhnNkw0S09vdnAyRU0?oc=5,"Sat, 28 Mar 2026 23:28:47 GMT","Rajah Caruth, Jesse Love have animated conversation after late incident in NASCAR Martinsville race On3"
O'Reilly Auto Parts,Bhavesh Phulwani,Closing,Pardon me! Multicar wreck late at Martinsville - NASCAR.com,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPTUVmUkNUODdiVS1FWDYtLTYxcWM4ZmpLb0JVMzBUY3g1b2VnNy02anBPUGo4MVNKVHo1Yks1cEo5N3lMSnVvT0hNdDg5T3dVbHFtdnJjVElfbkZPeUZ3c2pNcFVRczQ5Z3Zncko3bjJRcjNkdkNsMmxnbjk4bXlTUW5JbXZmQVBMTUtqZDI4MUVjbUltZ19vMU85QVVwaWtPWW9QMExDUHJTYWpLd3d6T0RDNW1IUHNxTGpURlJNNWQ?oc=5,"Sat, 28 Mar 2026 21:39:24 GMT",Pardon me! Multicar wreck late at Martinsville NASCAR.com
Party City,Dhiraj Manghani,Opening,Party City is back in the Charleston area with a totally new concept - Post and Courier,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNVW5maVZuVUZYUVY4dU5TMmU3cUlLNjFUVVVUT0RtSkU1N0N4MEZjb1ZSWnJGOGlLSWVCeVRVZll5a3BGcXZNdXI3Szd5TUhQcWh5NURxUS02Q0RIVDFlOHRscFJ6RldkVFVGUElpbVNEWE1KNGxIMlhBeEFHMHpwcVh0M2NmeXpib2NBeUFxbzNNX0E4Q1JUUmNQTnRRU01OdHlwNDFMR2hiejBoTDY2Qkc0LXpUUkZFLVN4SHRxeVNQLTB4MmJRU05vQVpMUjlMUXJ6cjNzSEpWUnl4UG9tZjNmSzlXV0hX?oc=5,"Thu, 26 Mar 2026 09:00:00 GMT",Party City is back in the Charleston area with a totally new concept Post and Courier
REI,Dhiraj Manghani,Closing,26-year-old local REI rival suddenly closing - thestreet.com,https://news.google.com/rss/articles/CBMingFBVV95cUxOanAtRXl3UEY2bFNITmV4RHJXMmFBdFpvLTM4Qmd2WEJfRDhlbFFNSGtfNGpuQXVpc2J1Vm5YRGw1bENnSi05ZFRkXzVxV3R1LVY5OHpTN0JMNEFnaGJEbW5MZmR6ODR0VWtQRXZYRFVVS2c3d0liTnpXZmtrSHJzUTFzSHgycXlwV2xZNEI2Rl9WZTVuR1kybnBqQjc5QQ?oc=5,"Sat, 28 Mar 2026 16:03:41 GMT",26-year-old local REI rival suddenly closing thestreet.com
REI,Dhiraj Manghani,Closing,26-year-old local REI rival suddenly closing - Yahoo Finance Australia,https://news.google.com/rss/articles/CBMie0FVX3lxTE1HNlZvNC1kNUg5OVcxdWFwdkU4THRrcnJXcTMwOWRta0lUazhER202UE9DX1lzaXRvMHoxOEJxSy1rLVpnQnpXY2UweVhWdDlUdGJlMEdCMXlrMFhUclU4ZndweTZkLVo3UlRxaTYxZlBOVk9oZE5HQUhxNA?oc=5,"Sat, 28 Mar 2026 01:37:00 GMT",26-year-old local REI rival suddenly closing Yahoo Finance Australia
Target,Vishwas Shah,Opening,Juventus target breaks silence on his future amidst interest - Juvefc.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxQMnlBaUtfY1ZlTHVhQ1B0RTBORnowMzZFZG9xdWtlbmxlcTQyb3lDUzFSMmNBYWtfQUgyeUFUMFhNVlkxYjZvZHVIRVRMdXVIOXktem5mN3l0WlBCcS1VcDVHTkZhQy12cFE2SXdOdEJyZVZEYmRjajB3eG9VOTMzNUhDVGR5T210cVQ4R1R2Rmo5Z9IBkgFBVV95cUxQMnlBaUtfY1ZlTHVhQ1B0RTBORnowMzZFZG9xdWtlbmxlcTQyb3lDUzFSMmNBYWtfQUgyeUFUMFhNVlkxYjZvZHVIRVRMdXVIOXktem5mN3l0WlBCcS1VcDVHTkZhQy12cFE2SXdOdEJyZVZEYmRjajB3eG9VOTMzNUhDVGR5T210cVQ4R1R2Rmo5Zw?oc=5,"Sat, 28 Mar 2026 22:00:00 GMT",Juventus target breaks silence on his future amidst interest Juvefc.com
Papa John's,Vishwas Shah,Opening,Papa John’s now open in Greece - MSN,https://news.google.com/rss/articles/CBMiqwJBVV95cUxPeXZhNG93UUV6cVZUaUtvS3QzT2lZd2UyVEJjZVpjbl8tN1pBVklUQW9RWnk4NDhNR1VBMDRZSTBCZU5vU3B0WTVCVWsxMUx3WFoydFVDTXd6TTJBS1RwR0plN0dnZHpoelE2U3EtRHluRk81c0ZDZTI2dllOYjhCbkk4UncwTlBiQVVmMjBiWWdTejc1OU1GNngyMzdZeWdkeFlFR0VGRGlUdUFjbFdqemhhVW85eWJLQnBaQ3J4M29jSDhkNnVzZWlTMC12MDE1SkdHT092dG1UWFowVTVwanFQVV9kczU3OUlHTnhfdmZvWWVYZ2EwbW5PMnZmeFBwcndkekd4UjdjM3JxSGNfdlZJcTZFalJkZW5QS19aX3VQcWc0RnBKNFBINA?oc=5,"Fri, 27 Mar 2026 10:17:38 GMT",Papa John’s now open in Greece MSN
Walmart,Rahul Vasaya,Opening,Beloved grocery store chain that’s ‘better than Walmart’ opens fifth new location in 2026 - The US Sun,https://news.google.com/rss/articles/CBMikAFBVV95cUxOWTZzZGU4MS1oN2R4RG1xS3kyX2o0anJmOVpFNHJnLWVJbVRDR1c2emtzb2t2VnpMSmVnWE5BdmsySHV3ejFUVHU1eVVNSmRwTzJxMW9ZY1JqU19mbWxIYVlTOVg3cmhxUHR6ZXB0ZEtqeWNJYWN4SFMwaEZUZVZLRHJZeWEwZ0x4RjV6Y0VDTmw?oc=5,"Fri, 27 Mar 2026 14:32:06 GMT",Beloved grocery store chain that’s ‘better than Walmart’ opens fifth new location in 2026 The US Sun
Sheetz,Ankit Rawat,Opening,"Sheetz to open 10th Dayton-area location; to offer free soda, coffee - MSN",https://news.google.com/rss/articles/CBMi2wJBVV95cUxQT1FPMVdtNVZhZGEtUEZJSWEwelpiV1MzTTNxR1RNX25pUVNjbl9oRXFnVmF5cjAwellCZ1NjOEdhNTBJRWctVWswLVM3SGdWOGlCVWVWMkNZQVhVaEdUUUdJV2dFdW1WZ3Z1LW43eXo1ajhrY014b29aczJMdFRqVWpwTnZ4bVRYc1c2NjlfVTBCYkFQdVhqdTJtUk5QdzNDcDF1NEhScElmNEEtSk8yTWRYT0Vrblo1a3hMLVBDVTVYbjFUMVpSV202SDBteDRzU2xjcUg1aW9fcldfdXlsX1kyS1FOMTBLRlJBT3cxQUlHV0UzWVE1dkZBQWJSQXNESnFBYkFHc2J3OXNPYlNINVloZ2tSNWw5a1kzSWZpUVZuT1oyQ3I3REF1NkZVZjJFRC16d0FTYlo3VEFrSzFNcEJBenJ3YWM1R0NXRExMcGNXb2paaGE3MU1yVQ?oc=5,"Fri, 27 Mar 2026 11:37:45 GMT","Sheetz to open 10th Dayton-area location; to offer free soda, coffee MSN"
Dillard's,Ankit Rawat,Opening,Police searching for suspects accused of stealing from newly opened Dillard’s - WHIO TV,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOejdXRlN6bV9xRTZqMWdfN1lVMm04WmE5Y2ludDh1cVBnbXNieXdjZklXZXhub0hPbEEtc3JaVkp0X2ZsN1EtUkpwS3N1MnlvOWw4S1o5azNPellHRXBJUzdHUWlxMkNLRWZkQ3FxSTVrMXFVSDZMUTB2czk0cUNsemxLcVh0VnVfaDltelV2ckFsWl9mck1GSE5HR1ZOcnFLWi1uNG0tak9OdGRUSklkUVViU3dJVExaeXZVaWMtNkppMHBBV0dlcFpiWjFNYmNDUXU2eXZ30gHWAUFVX3lxTE56N1dGU3ptX3FFNmoxZ183WVUybThaYTljaW50OHVxUGdtc2J5d2NmSVdleG5vSE9sQS1zclpWSnRfZmw3US1SSnBLc3UyeW85bDhLWjlrM096WUdFcElTN0dRaXEyQ0tFZmRDcXFJNWsxcVVINkxRMHZzOTRxQ2x6bEtxWHRWdV9oOW16VXZyQWxaX2ZyTUZITkdHVk5ycUtaLW40bS1qT050ZFRKSWRRVWJTd0lUTFp5dlVpYy02SmkwcEFXR2VwWmJaMU1iY0NRdTZ5dnc?oc=5,"Thu, 26 Mar 2026 18:37:37 GMT",Police searching for suspects accused of stealing from newly opened Dillard’s WHIO TV
Macy's,Harsimranjeet Singh Ghelani,Opening,Grand opening set for Macy’s Backstage at Eastwood Mall - MSN,https://news.google.com/rss/articles/CBMixAJBVV95cUxQbTZrX0tFOHhDRmFIUDdXczVoTnRmNkdPYV9ObFc3M3JsTUtQeXVKcEl4VVdaTDZQbGRyQ2luTFFMRHI0UERZdTEyTGdPQVlyeVdEdWZBNlZleDM5Skc2dWtMRnJlWEhVWS1jYWFIanFudHR4Q293LVNZaWZNQThWQ1hocm5GSjNQWmVZdWVfcW4xWURVT2JtTS12eEtGRWw5OXZOXzJHem5UcTRsS3lnSWs3a1ptbUQ3WjlxTDNRMjI2MFR6N3Jnay1DQXVfZGgzU0RwRE5IdldSbkNMUXF1M3lPMjN5RGtvSUNCcV9ZV2JuLWZrVV8xSVpGZXdzN0NKN1VlQmR0SkdOM1UyODJqb3pDbU1zbTNUUVdzSHFoMl9lUzM0NHM2aTJqY3p4UkN2N0FVVTB6eFhIcGM2enBkamxCejg?oc=5,"Sat, 28 Mar 2026 05:07:05 GMT",Grand opening set for Macy’s Backstage at Eastwood Mall MSN
Macy's,Harsimranjeet Singh Ghelani,Opening,Grand opening set for Macy’s Backstage at Eastwood Mall - MSN,https://news.google.com/rss/articles/CBMirgFBVV95cUxQWUdmM3pDV0JDeGdZVjkxMXRYcG5lZVNzX2tPU3dQeXNaUm81NUJGOWVxTldfUk80OFJKZDJFbmlhTS0tcThveU9abzZ4TVFRRzhWc0FvaXpBZVFpeVNUa09KSDVMT3UtcUN1UEFoYV9USWt5cmtYWFl1dGh5VTBVUnRSZEJrZ2owaTdPVE5jYkJxUlJNTy1LUDEyVTVSZENPWlFrYTFYTFplbVRXUXc?oc=5,"Fri, 27 Mar 2026 14:08:09 GMT",Grand opening set for Macy’s Backstage at Eastwood Mall MSN
Macy's,Harsimranjeet Singh Ghelani,Closing,Macy’s Store Closures Update: Doomed Locations Will Shutter Over a Longer Timeline Than Previously Planned - inc.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxNbEhmNmR6Q1BOUEhyRjRqZ3RBczlpV0ppVTE5cmRwUVl5d2hwQ3VkNnpPRzRNeG9KYjRiaUtpRHJrdkxPSUNtcVJuMUpyZVlQY2hkM25xQTVnMWRqR0ZfYVF4YXFyM1ZTZmcxSmpuUi1RNTQ0dUVISHNmVDhUREVNTDluVHpBT3Y1Y3FnZTAzdU15QjVIZnlJMkFxbV8yTVhlSHk1eVNTOA?oc=5,"Thu, 26 Mar 2026 20:14:56 GMT",Macy’s Store Closures Update: Doomed Locations Will Shutter Over a Longer Timeline Than Previously Planned inc.com
Neiman marcus,Harsimranjeet Singh Ghelani,Closing,Saks Global Has Changed Its Mind About Closing These 3 Stores - nationaljeweler.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxNV095blVkV2tIUDBHYUFOMnNkUktCMzdnUWFZdzVpT3c4UEhrUjRqeFNCeXRVcDR3WVkxcVNjMWV2U3l2Q291WDJWanBNbDdGVFFlSnZPRDRGRnIwbVUweEo3Rmd6UnNwTzFIR3hQMG93b2tyQjlrQU1BMDlQTm5MMVZKQ2kwSVVPV204VHYzWkUzN0xwUm9vZ2g3N085NnZjRFF0dmNYYw?oc=5,"Fri, 27 Mar 2026 14:24:52 GMT",Saks Global Has Changed Its Mind About Closing These 3 Stores nationaljeweler.com
Saks Fifth Avenue,Harsimranjeet Singh Ghelani,Closing,Major Sarasota luxury retailer avoids closure after reversal - heraldtribune.com,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNajRsY3ZXdlRMbG8tUWFzVVNjYWFjRmNDeGFUR0sxR3J2MnB1UF82Z1VrNWxoNFdiUDlJU0V3em1XVnoyNGU4dWJ6Q1lSazFpNU9ic254WThWOXRmQ21xZFl3TkVyRElPSExlOVlXenowVnFfT0JMZ3g2QlNtSnpwT3JsSVBRWGJhTEhNejlsNUlSQ0RLbW5FYmZNMDBvUmJ1WlptSFhyb0JxLWsxRWl3Q3F4bTVpbF91TzI0NXhrZ1luQVp2TDM0VQ?oc=5,"Thu, 26 Mar 2026 15:57:00 GMT",Major Sarasota luxury retailer avoids closure after reversal heraldtribune.com
Saks Fifth Avenue,Harsimranjeet Singh Ghelani,Closing,Bankrupt Saks Global makes massive U-turn on May closure plans for 3 stores - experts say even more may be saved - The US Sun,https://news.google.com/rss/articles/CBMilAFBVV95cUxONWFrNUxUNjFxaUtKcHpUTG9JcWtfMnJ6MWkxUFFpcm5zRUJZVzlLcGlDdEFBYmJlT2YySWN1YXNaRUZYeVJ4LUY2QTNjT3Q5MzlVdnlXUWFZQ1RBb3hBWURPTUE2ZnlDVnBHRTBqdGF1LXBHdV9aYUpLbWxSR3FEdGlGdy1kWHJNVVljUHNKNjdCd1Jz?oc=5,"Fri, 27 Mar 2026 17:17:12 GMT",Bankrupt Saks Global makes massive U-turn on May closure plans for 3 stores - experts say even more may be saved The US Sun
Saks Fifth Avenue,Harsimranjeet Singh Ghelani,Closing,Saks Global Has Changed Its Mind About Closing These 3 Stores - nationaljeweler.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxNV095blVkV2tIUDBHYUFOMnNkUktCMzdnUWFZdzVpT3c4UEhrUjRqeFNCeXRVcDR3WVkxcVNjMWV2U3l2Q291WDJWanBNbDdGVFFlSnZPRDRGRnIwbVUweEo3Rmd6UnNwTzFIR3hQMG93b2tyQjlrQU1BMDlQTm5MMVZKQ2kwSVVPV204VHYzWkUzN0xwUm9vZ2g3N085NnZjRFF0dmNYYw?oc=5,"Fri, 27 Mar 2026 14:24:52 GMT",Saks Global Has Changed Its Mind About Closing These 3 Stores nationaljeweler.com
Nordstrom,Rishi Nagar,Closing,Nordstrom closing 2 stores by end of summer: See where - AOL.com,https://news.google.com/rss/articles/CBMic0FVX3lxTE1MaWl1bWRxajhkTFk3VFNKU05DNXdEWHFoNmxEaEFaMVlVZFpwZS1GeEFxR0s1NXVFcXJaVkpDeXRGUDhWbjUtaGR4WW9LbkU4N1gyQ3F4SE5XX1ZBQU9wUGFQaUVUMVdhUTk4M3Zzei1td1U?oc=5,"Sat, 28 Mar 2026 16:54:32 GMT",Nordstrom closing 2 stores by end of summer: See where AOL.com
Nordstrom,Rishi Nagar,Closing,125-year-old retail chain to close more stores in 2026 - thestreet.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxOX3pQbmo1d2JjMmRyWktQQzA1ZTRyVjhReGE2U2pIQ0RfQnZnRkF6YmhvQjZfY0tWWTN0Z0E3YzY3NkRzaVRxM1oza2E3QmN0VjI3RWZNTlY2UlVadHp3M0Fvelh4TXFDdEdJenRHV082bzM0R2JGN0Mwc09CZmwyOTNaa2wxV25LQ2Fic3VVTU9IN3pUdGYxMGlKLXV0alo4b3Q3dQ?oc=5,"Sat, 28 Mar 2026 13:30:19 GMT",125-year-old retail chain to close more stores in 2026 thestreet.com
Pick 'n Save,Rishi Nagar,Closing,Data Show Theft Didn’t Drive Pick ’n Save Closures - Hoodline,https://news.google.com/rss/articles/CBMinAFBVV95cUxOSjB5UmExZjJnOWdiYzJ2UVg2MUNReHN6YzhjUWc5TEFDYURqUnJMbTRaYzVBaUxtV0M2RlFxdG5VWHl6VDA3dm5GdUxCX0IwbzRONXQ5MDZlb3NJZ3JvazVMUktpenpIMHVQQk5QaFp0aWRYOUpTSmlGbUFCaVNBbDhXVGI3TVdSazlDUkVZdXNHWWNKRDFpT0RGNHY?oc=5,"Thu, 26 Mar 2026 14:08:00 GMT",Data Show Theft Didn’t Drive Pick ’n Save Closures Hoodline
Pick 'n Save,Rishi Nagar,Closing,What was behind Pick ’n Save closures? Data indicates it wasn't theft. - Milwaukee Journal Sentinel,https://news.google.com/rss/articles/CBMi6AFBVV95cUxOSlNiWDU5S2NXTlFYXzFuMklLU2ZhWWhhdHg1VmMxZEpLVjlGblZaWkFOMF9paEswMkNlWG1hcnE4WWVKVXY1Qk1zV1N5eW1XWldTVFJTZ2pVZWdvMTd4amlvX1F0cUV4SnlPeXVtdnR4Qk02UDBfeUh3a0dXVU1HYUxueWc4RW8tanFZMElVLVFhRU9jMjJ3bXJGVTV2VTZxZVJFSkNNZ01TTkhUOEJPd3ZPb3FPNGVWdWlkcXNmWEs3MUdnYUdnVmtmTHBjTXptYzBnc0pJbXl1VHFYa3k1NkpneDRqQmtk?oc=5,"Thu, 26 Mar 2026 11:01:00 GMT",What was behind Pick ’n Save closures? Data indicates it wasn't theft. Milwaukee Journal Sentinel
Albertsons,Kabeer Pandya,Closing,Grocer Albertsons closing two stores in North Texas - MSN,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQQVpFNTZWTmVSOW1SVlhrdzhtQWYwN0YxX3VSdmdRTmZrcHhJb1VIVlFTQzV5QjNkUG1HcVBWN0pvcUJWZGg5OUg2UnRQTlpYZTRPQ0czVHNPQTVCZ1NtTUtXcmpycW1JWExadXRDRWdjVlkwVTNPRFFVS081RHZmdFc0VnhlZFBtT3FjRVF0MTh0bkJTaTJ1b090UHVENXA2VzM0VnRNQ2VIYXZ6RDZHejZqOC0xeVpNTGxmeHh0YnU?oc=5,"Fri, 27 Mar 2026 17:27:16 GMT",Grocer Albertsons closing two stores in North Texas MSN
Albertsons,Kabeer Pandya,Closing,"Albertsons to close two North Texas stores, cut 138 jobs, filings show - WFAA",https://news.google.com/rss/articles/CBMi6AFBVV95cUxQQzFpSjRjUWhGWXBzbWllMy1Ra1JnTzNyWWEybU9MblNwOU4wZnJxM1VMd0FuNEdrc2wxZENLYkNjMlE1dmVBYVR1WlhoY1JtSjZJbkpoMnI0SVduZm9uMFFEdE9pQ21hbk9TVUZld3F3bGFCdXd4U1ZtYVFrU2pzdDVudmJEeGRMZUs4cEUwOTJoV0YzNFJDQUhabXJtVENDSk52NEI1OUpNM2g1VTNrMlFsX2VSRklCaHduV0hFQzVQVGdKajBDMkVQY25CTjRjcjRRdzJGVGFqTGNmMXg3clJveHNmWUxy?oc=5,"Fri, 27 Mar 2026 17:25:00 GMT","Albertsons to close two North Texas stores, cut 138 jobs, filings show WFAA"
City Market,Ayushi Chandel,Opening,Leisure and dining attraction bids to open at historic city market - thebusinessdesk.com,https://news.google.com/rss/articles/CBMivgFBVV95cUxOUWFROGtMZllWNHhEUmJmSGFtWXVIWlJfNXQ5bU9WdmE3VnlBUE9hd04zQ1ZmcEFLWUtMR0JISC1mTy1IOUpvcENuOEpYN0l0R1A1dlRtaEwwaXpqM052OVhRenk5Q0g5QVJIbEhNWlRzLUYzR1ZQUWxZWlEwcnNUTGRWRXpINXd6NDNjbGZxd2J6dWFheTV2LXNVZVpEVjFPeEdhWklrVTZmSHcxN1MzalpvenJkcG02SmUyVjN3?oc=5,"Fri, 27 Mar 2026 13:27:14 GMT",Leisure and dining attraction bids to open at historic city market thebusinessdesk.com
